EntrezID	GeneSymbol	Score	Druggble_rank
339324	ZNF260	0.005163	
339327	ZNF546	0.005163	
342357	ZKSCAN2	0.005163	
342926	ZNF677	0.005163	
374378	GALNT18	0.005163	
387254		0.005163	
387640	SKIDA1	0.005163	
387758	FIBIN	0.005163	
388695	LYSMD1	0.005163	
390927	ZNF793	0.005163	
391365	SULT6B1	0.005163	
399669		0.005163	
399818	METTL10	0.005163	
400713	ZNF880	0.005163	
439921	MXRA7	0.005163	
440456		0.005163	
440590	ZYG11A	0.005163	
442041		0.005163	
574406	C1orf138	0.005163	
100129681		0.005163	
100270710		0.005163	
23383	MAU2	0.005163	
1393	CRHBP	0.005162	
3111	HLA-DOA	0.005162	
56941	C3orf37	0.005162	
51283	BFAR	0.005160	
55128	TRIM68	0.005158	
66005	CHID1	0.005158	
6398	SECTM1	0.005158	
284370	ZNF615	0.005157	
64943	NT5DC2	0.005157	
9990	SLC12A6	0.005154	867
284685		0.005152	
79754	ASB13	0.005148	
10099	TSPAN3	0.005148	
6626	SNRPA	0.005145	868
246243	RNASEH1	0.005144	
25988	HINFP	0.005142	
7030	TFE3	0.005133	
220213	OTUD1	0.005130	
186	AGTR2	0.005126	869
9551	ATP5J2	0.005125	
284307	ZIK1	0.005114	
6664	SOX11	0.005113	
1678	TIMM8A	0.005110	
80108	ZFP2	0.005110	
165324	UBXN2A	0.005108	
258010	SVIP	0.005108	
9780	PIEZO1	0.005105	
387923	SERP2	0.005105	
51430	SUCO	0.005103	
124923		0.005103	
487	ATP2A1	0.005101	870
9958	USP15	0.005101	
57171	DOLPP1	0.005100	
3257	HPS1	0.005098	
1579	CYP4A11	0.005096	871
10554	AGPAT1	0.005086	
5864	RAB3A	0.005084	
6389	SDHA	0.005081	872
4694	NDUFA1	0.005079	873
11232	POLG2	0.005072	
57214	KIAA1199	0.005072	
6629	SNRPB2	0.005065	
57821	CCDC181	0.005064	
3640	INSL3	0.005064	
1020	CDK5	0.005064	874
8666	EIF3G	0.005063	
91304	TMEM259	0.005061	
7008	TEF	0.005061	
122042	RXFP2	0.005056	
150372	NFAM1	0.005056	
22983	MAST1	0.005055	
974	CD79B	0.005053	
51371	POMP	0.005052	
9482	STX8	0.005049	
29068	ZBTB44	0.005045	
197	AHSG	0.005043	
91949	COG7	0.005041	
290	ANPEP	0.005038	875
1633	DCK	0.005036	876
79759	ZNF668	0.005034	
7070	THY1	0.005029	
8924	HERC2	0.005029	
36	ACADSB	0.005028	877
6581	SLC22A3	0.005028	878
11031	RAB31	0.005026	
81570	CLPB	0.005021	
55916	NXT2	0.005010	
11075	STMN2	0.005009	
4257	MGST1	0.005008	879
133308	SLC9B2	0.005003	
84272	YIPF4	0.005000	
6019	RLN2	0.004999	
720	C4A	0.004999	
56052	ALG1	0.004994	
7841	MOGS	0.004992	
130589	GALM	0.004991	
5507	PPP1R3C	0.004989	
51205	ACP6	0.004985	
10413	YAP1	0.004983	
83464	APH1B	0.004982	
23761	PISD	0.004981	880
3720	JARID2	0.004981	
7297	TYK2	0.004981	881
79893	GGNBP2	0.004980	
292	SLC25A5	0.004978	882
27315	PGAP2	0.004974	
10466	COG5	0.004973	
26133	TRPC4AP	0.004970	
9447	AIM2	0.004968	
9462	RASAL2	0.004966	
9242	MSC	0.004965	
7364	UGT2B7	0.004965	883
202500	TCTE1	0.004965	
221078	NSUN6	0.004965	
10324	KLHL41	0.004961	
11328	FKBP9	0.004961	
8321	FZD1	0.004960	
90233	ZNF551	0.004957	
22974	TPX2	0.004957	
6770	STAR	0.004949	
6037	RNASE3	0.004947	884
60491	NIF3L1	0.004945	
84953	MICALCL	0.004945	
5602	MAPK10	0.004944	885
3880	KRT19	0.004939	
25824	PRDX5	0.004936	886
81035	COLEC12	0.004936	
411	ARSB	0.004933	
10609	LEPREL4	0.004933	
23187	PHLDB1	0.004933	
79701	OGFOD3	0.004933	
112770	C1orf85	0.004933	
9144	SYNGR2	0.004933	
23324	MAN2B2	0.004933	
83552	MFRP	0.004933	
6002	RGS12	0.004929	
1459	CSNK2A2	0.004926	887
55159	RFWD3	0.004920	
51236	FAM203A	0.004920	
64976	MRPL40	0.004919	
8140	SLC7A5	0.004916	
4982	TNFRSF11B	0.004904	
84986	ARHGAP19	0.004904	
8034	SLC25A16	0.004900	
550	AUP1	0.004896	
137133		0.004892	
8662	EIF3B	0.004880	
494514	C18orf56	0.004879	
26254	OPTC	0.004877	
7227	TRPS1	0.004876	
51374	ATRAID	0.004876	
3766	KCNJ10	0.004872	
4856	NOV	0.004869	888
1003	CDH5	0.004867	889
23160	WDR43	0.004864	
51684	SUFU	0.004857	
5337	PLD1	0.004855	890
9380	GRHPR	0.004854	
27034	ACAD8	0.004852	891
8723	SNX4	0.004851	
4212	MEIS2	0.004850	
2639	GCDH	0.004850	892
9736	USP34	0.004849	
113	ADCY7	0.004846	
8324	FZD7	0.004845	
7991	TUSC3	0.004834	
51631	LUC7L2	0.004833	
51058	ZNF691	0.004831	
1819	DRG2	0.004831	
79047	KCTD15	0.004821	
29952	DPP7	0.004820	
93611	FBXO44	0.004817	
10982	MAPRE2	0.004816	
80174	DBF4B	0.004815	
9367	RAB9A	0.004813	893
143	PARP4	0.004805	
7994	KAT6A	0.004799	
80013	FAM188A	0.004799	
57095	PITHD1	0.004799	
91607	SLFN11	0.004797	
81575	APOLD1	0.004796	
4779	NFE2L1	0.004794	894
5985	RFC5	0.004793	895
10998	SLC27A5	0.004790	
6295	SAG	0.004789	
2877	GPX2	0.004787	896
55293	UEVLD	0.004784	
29085	PHPT1	0.004783	
115352	FCRL3	0.004782	
133690	CAPSL	0.004780	
1134	CHRNA1	0.004779	897
10527	IPO7	0.004772	
65018	PINK1	0.004764	
4046	LSP1	0.004764	
5342	PLGLB2	0.004762	
7366	UGT2B15	0.004762	
64816	CYP3A43	0.004762	898
79799	UGT2A3	0.004762	
83719	YPEL3	0.004762	
6990	DYNLT3	0.004758	
257236	CCDC96	0.004756	
29070	CCDC113	0.004756	
54938	SARS2	0.004755	
948	CD36	0.004752	
197358	NLRC3	0.004751	
337880	KRTAP11-1	0.004751	
9141	PDCD5	0.004751	
107	ADCY1	0.004748	899
7866	IFRD2	0.004746	
51204	TACO1	0.004745	
8613	PPAP2B	0.004744	
134430	WDR36	0.004740	
7306	TYRP1	0.004739	
10436	EMG1	0.004737	
8711	TNK1	0.004736	
5792	PTPRF	0.004733	
7136	TNNI2	0.004732	
5818	PVRL1	0.004732	
57697	FANCM	0.004724	
6641	SNTB1	0.004720	
4125	MAN2B1	0.004716	
283970		0.004715	
242	ALOX12B	0.004709	
7375	USP4	0.004708	
1141	CHRNB2	0.004704	900
9698	PUM1	0.004701	901
30846	EHD2	0.004700	
4942	OAT	0.004696	902
64582	GPR135	0.004679	
11197	WIF1	0.004678	
3192	HNRNPU	0.004672	
54469	ZFAND6	0.004672	
90780	PYGO2	0.004670	
10245	TIMM17B	0.004658	
10298	PAK4	0.004658	
9778	KIAA0232	0.004651	
24147	FJX1	0.004643	
8717	TRADD	0.004641	
6817	SULT1A1	0.004636	903
4015	LOX	0.004618	
991	CDC20	0.004615	
3566	IL4R	0.004607	
54617	INO80	0.004604	
63922	CHTF18	0.004604	
11274	USP18	0.004597	
53904	MYO3A	0.004588	
84696	ABHD1	0.004587	
64072	CDH23	0.004579	
114799	ESCO1	0.004575	
23405	DICER1	0.004574	
546	ATRX	0.004573	
8605	PLA2G4C	0.004571	
841	CASP8	0.004568	
54165	DCUN1D1	0.004567	
7903	ST8SIA4	0.004565	
6236	RRAD	0.004563	
118813	ZFYVE27	0.004553	
57154	SMURF1	0.004553	
70	ACTC1	0.004543	
84073	MYCBPAP	0.004543	
8446	DUSP11	0.004525	
5152	PDE9A	0.004524	904
56984	PSMG2	0.004521	
196074	METTL15	0.004515	
10330	CNPY2	0.004514	
4701	NDUFA7	0.004513	905
10948	STARD3	0.004511	
4041	LRP5	0.004509	
4808	NHLH2	0.004505	
55163	PNPO	0.004505	906
610	HCN2	0.004502	907
4175	MCM6	0.004501	
91754	NEK9	0.004497	
24	ABCA4	0.004497	
9947	MAGEC1	0.004496	
7275	TUB	0.004486	908
221613	HIST1H2AA	0.004486	
10881	ACTL7A	0.004481	
4179	CD46	0.004479	909
55500	ETNK1	0.004473	
57554	LRRC7	0.004473	
6517	SLC2A4	0.004472	
5019	OXCT1	0.004468	910
84816	RTN4IP1	0.004462	
60681	FKBP10	0.004457	
27087	B3GAT1	0.004456	911
78995	C17orf53	0.004455	
340554	ZC3H12B	0.004452	
80149	ZC3H12A	0.004452	
10945	KDELR1	0.004451	
100287932	TIMM23	0.004448	
8985	PLOD3	0.004444	912
10859	LILRB1	0.004444	
55341	LSG1	0.004441	
51096	UTP18	0.004435	
9066	SYT7	0.004433	
5029	P2RY2	0.004431	913
653420		0.004430	
22822	PHLDA1	0.004426	
6041	RNASEL	0.004425	
468	ATF4	0.004422	
165	AEBP1	0.004421	
91869	RFT1	0.004419	
51128	SAR1B	0.004416	914
53339	BTBD1	0.004413	
23395	LARS2	0.004412	915
23248	RPRD2	0.004406	
29929	ALG6	0.004404	
1103	CHAT	0.004401	916
6795	AURKC	0.004401	
83401	ELOVL3	0.004396	
85461	TANC1	0.004394	
6450	SH3BGR	0.004393	
1806	DPYD	0.004392	917
5967	REG1A	0.004392	918
55120	FANCL	0.004388	
4702	NDUFA8	0.004387	919
64343	AZI2	0.004377	
5092	PCBD1	0.004377	920
4258	MGST2	0.004376	921
54516	MTRF1L	0.004373	
6185	RPN2	0.004358	
3884	KRT33B	0.004357	
5522	PPP2R2C	0.004354	
4355	MPP2	0.004354	
151636	DTX3L	0.004353	
286887	KRT6C	0.004349	
65082	VPS33A	0.004347	
8647	ABCB11	0.004343	922
333	APLP1	0.004342	
7332	UBE2L3	0.004342	
283373	ANKRD52	0.004335	
92822	ZNF276	0.004330	
51611	DPH5	0.004318	923
1438	CSF2RA	0.004317	924
1258	CNGB1	0.004315	
7336	UBE2V2	0.004311	
6821	SUOX	0.004295	925
1944	EFNA3	0.004292	
4023	LPL	0.004289	926
23258	DENND5A	0.004285	
51194	IPO11	0.004284	
4613	MYCN	0.004280	
51098	IFT52	0.004276	
3761	KCNJ4	0.004276	
10411	RAPGEF3	0.004275	
9525	VPS4B	0.004266	
2633	GBP1	0.004264	
55793	FAM63A	0.004261	
55471	NDUFAF7	0.004261	
9826	ARHGEF11	0.004259	
80212	CCDC92	0.004239	
51776		0.004237	
125228	FAM210A	0.004234	
55900	ZNF302	0.004233	
55324	ABCF3	0.004232	
26145	IRF2BP1	0.004230	
6715	SRD5A1	0.004230	927
79613	TANGO6	0.004227	
4548	MTR	0.004225	928
10953	TOMM34	0.004223	
23137	SMC5	0.004220	
23039	XPO7	0.004215	
4883	NPR3	0.004211	929
239	ALOX12	0.004209	
7186	TRAF2	0.004207	
919	CD247	0.004206	930
54870	QRICH1	0.004203	
729012		0.004202	
23266	LPHN2	0.004188	
3294	HSD17B2	0.004183	931
55699	IARS2	0.004175	932
834	CASP1	0.004165	933
5829	PXN	0.004163	
100288160		0.004163	
91833	WDR20	0.004163	
94233	OPN4	0.004145	934
10533	ATG7	0.004145	
4351	MPI	0.004131	
140803	TRPM6	0.004129	
9721	GPRIN2	0.004126	
10567	RABAC1	0.004116	
7581	ZNF33A	0.004115	
2773	GNAI3	0.004110	
26279	PLA2G2D	0.004107	935
200558	APLF	0.004105	
28991	COMMD5	0.004103	
8436	SDPR	0.004103	
26098	C10orf137	0.004102	
84924	ZNF566	0.004094	
1501	CTNND2	0.004093	
5452	POU2F2	0.004090	
5737	PTGFR	0.004079	936
23765	IL17RA	0.004078	
10477	UBE2E3	0.004073	
732229		0.004069	
6234	RPS28	0.004069	
1398	CRK	0.004059	
84330	ZNF414	0.004058	
27430	MAT2B	0.004054	937
79188	TMEM43	0.004035	
148223	C19orf25	0.004032	
645619		0.004027	
55506	H2AFY2	0.004027	
114880	OSBPL6	0.004026	
57576	KIF17	0.004025	
10975	UQCR11	0.004019	938
8539	API5	0.004013	
23198	PSME4	0.004012	
143279	HECTD2	0.004008	
54704	PDP1	0.004005	
339970		0.003997	
593	BCKDHA	0.003994	
5429	POLH	0.003992	
339201		0.003990	
641	BLM	0.003987	
831	CAST	0.003986	939
23002	DAAM1	0.003986	
8872	CDC123	0.003985	
1535	CYBA	0.003985	
64979	MRPL36	0.003982	
23499	MACF1	0.003981	
9136	RRP9	0.003981	
2774	GNAL	0.003975	
79090	TRAPPC6A	0.003971	940
56005	C19orf10	0.003971	
23184	MESDC2	0.003971	
55036	CCDC40	0.003962	
9658	ZNF516	0.003962	
26065	LSM14A	0.003961	
114897	C1QTNF1	0.003961	
51735	RAPGEF6	0.003957	
6872	TAF1	0.003956	
51547	SIRT7	0.003954	
7327	UBE2G2	0.003948	
5551	PRF1	0.003946	
10382	TUBB4A	0.003943	941
23138	N4BP3	0.003942	
648603		0.003942	
10296	MAEA	0.003938	
1830	DSG3	0.003937	
4116	MAGOH	0.003935	
1874	E2F4	0.003928	
3739	KCNA4	0.003922	942
8165	AKAP1	0.003921	
84064	HDHD2	0.003920	
23506	GLTSCR1L	0.003919	
51091	SEPSECS	0.003919	943
23532	PRAME	0.003917	
94086	HSPB9	0.003915	
2762	GMDS	0.003915	944
131405	TRIM71	0.003912	
22795	NID2	0.003911	
728642	CDK11A	0.003906	
85363	TRIM5	0.003905	
440026	TMEM41B	0.003901	
34	ACADM	0.003897	945
5277	PIGA	0.003896	
27089	UQCRQ	0.003887	946
100128526		0.003885	
7252	TSHB	0.003881	
51267	CLEC1A	0.003881	
51266	CLEC1B	0.003881	
4542	MYO1F	0.003876	
56673	C11orf16	0.003876	
65997	RASL11B	0.003876	
163882	CNST	0.003876	
283238	SLC22A24	0.003876	
414061		0.003876	
84628	NTNG2	0.003874	
80184	CEP290	0.003872	
1357	CPA1	0.003872	947
54487	DGCR8	0.003871	
55720	TSR1	0.003865	
8739	HRK	0.003865	
5587	PRKD1	0.003860	
196463	PLBD2	0.003858	
93649	MYOCD	0.003856	
7374	UNG	0.003856	948
6584	SLC22A5	0.003855	949
10039	PARP3	0.003853	950
10746	MAP3K2	0.003851	
11337	GABARAP	0.003850	
11062	DUS4L	0.003844	
89891	WDR34	0.003842	
441282	AKR1B15	0.003842	
64342	HS1BP3	0.003840	
11235	PDCD10	0.003835	
2098	ESD	0.003834	951
617	BCS1L	0.003832	
2257	FGF12	0.003823	
404550	C16orf74	0.003817	
3045	HBD	0.003810	
400652		0.003809	
960	CD44	0.003809	
5298	PI4KB	0.003807	
10641	NPRL2	0.003800	
54737	MPHOSPH8	0.003789	
57453	DSCAML1	0.003789	
3624	INHBA	0.003787	
5881	RAC3	0.003779	
54762	GRAMD1C	0.003771	
7317	UBA1	0.003770	952
10352	WARS2	0.003768	953
3646	EIF3E	0.003766	
433	ASGR2	0.003758	954
83693	HSDL1	0.003757	
29086	BABAM1	0.003757	
5704	PSMC4	0.003754	
148281	SYT6	0.003748	
84839	RAX2	0.003736	
130951	M1AP	0.003736	
5690	PSMB2	0.003726	955
10667	FARS2	0.003722	956
1778	DYNC1H1	0.003719	
274	BIN1	0.003718	
23564	DDAH2	0.003713	957
1292	COL6A2	0.003710	
2020	EN2	0.003709	958
10681	GNB5	0.003706	
10522	DEAF1	0.003701	
733	C8G	0.003687	959
2203	FBP1	0.003676	960
1140	CHRNB1	0.003675	961
10208	USPL1	0.003670	
978	CDA	0.003667	962
3680	ITGA9	0.003665	
5613	PRKX	0.003662	
3695	ITGB7	0.003661	
199713	NLRP7	0.003656	
3362	HTR6	0.003652	963
170506	DHX36	0.003652	
3385	ICAM3	0.003647	
9875	URB1	0.003646	
55278	QRSL1	0.003645	
9554	SEC22B	0.003645	
3093	UBE2K	0.003636	964
2535	FZD2	0.003632	
8906	AP1G2	0.003621	
54920	DUS2L	0.003621	
7432	VIP	0.003619	
53343	NUDT9	0.003619	965
10965	ACOT2	0.003615	
10163	WASF2	0.003613	
55114	ARHGAP17	0.003611	
7812	CSDE1	0.003611	
7978	MTERF	0.003610	
4534	MTM1	0.003610	
64062	RBM26	0.003610	
6742	SSBP1	0.003607	
112755	STX1B	0.003601	
7158	TP53BP1	0.003597	
5499	PPP1CA	0.003593	966
3000	GUCY2D	0.003589	
6733	SRPK2	0.003589	967
25839	COG4	0.003582	
1893	ECM1	0.003574	
57826	RAP2C	0.003574	
2941	GSTA4	0.003570	968
89970	RSPRY1	0.003553	
79896	THNSL1	0.003552	969
29099	COMMD9	0.003547	
63943	FKBPL	0.003541	
140807	KRT72	0.003541	
9213	XPR1	0.003539	
114625	ERMAP	0.003538	
5999	RGS4	0.003534	
83593	RASSF5	0.003533	
84141	EVA1A	0.003532	
5836	PYGL	0.003531	970
3998	LMAN1	0.003529	971
100134387		0.003528	
5141	PDE4A	0.003527	972
8310	ACOX3	0.003525	
58477	SRPRB	0.003524	
4324	MMP15	0.003523	973
23179	RGL1	0.003522	
10097	ACTR2	0.003519	974
6927	HNF1A	0.003506	975
154796	AMOT	0.003501	
11127	KIF3A	0.003500	
6627	SNRPA1	0.003496	
3753	KCNE1	0.003491	976
23291	FBXW11	0.003490	
3199	HOXA2	0.003484	
10481	HOXB13	0.003484	
30012	TLX3	0.003484	
3996	LLGL1	0.003473	
7049	TGFBR3	0.003468	
23613	ZMYND8	0.003465	
51347	TAOK3	0.003457	
8761	PABPC4	0.003457	
52	ACP1	0.003455	977
5514	PPP1R10	0.003453	
55832	CAND1	0.003445	
80011	FAM192A	0.003444	
10325	RRAGB	0.003442	
7174	TPP2	0.003440	
51012	SLMO2	0.003430	
10157	AASS	0.003419	978
4976	OPA1	0.003418	
29957	SLC25A24	0.003417	
3169	FOXA1	0.003409	
28512	NKIRAS1	0.003407	
9472	AKAP6	0.003405	
5778	PTPN7	0.003402	
4438	MSH4	0.003400	
54461	FBXW5	0.003399	
54814	QPCTL	0.003397	
11054	OGFR	0.003393	
81628	TSC22D4	0.003391	
60487	TRMT11	0.003390	
55748	CNDP2	0.003390	
155382	VPS37D	0.003389	
130617	ZFAND2B	0.003385	
727800	RNF208	0.003385	
3797	KIF3C	0.003384	
2222	FDFT1	0.003378	
6330	SCN4B	0.003377	979
10038	PARP2	0.003373	980
53822	FXYD7	0.003369	
7036	TFR2	0.003369	
2197	FAU	0.003368	
9805	SCRN1	0.003362	
2671	GFER	0.003355	981
5934	RBL2	0.003354	
1527	TEX28	0.003352	
93663	ARHGAP18	0.003344	
10621	POLR3F	0.003343	
2041	EPHA1	0.003342	
90459	ERI1	0.003342	982
2195	FAT1	0.003329	
55819	RNF130	0.003326	
7422	VEGFA	0.003325	983
59269	HIVEP3	0.003322	
5188	PET112	0.003303	984
220082	SPERT	0.003299	
81567	TXNDC5	0.003298	
8775	NAPA	0.003296	
25949	SYF2	0.003291	
25837	RAB26	0.003286	
8572	PDLIM4	0.003284	
2786	GNG4	0.003279	
5052	PRDX1	0.003270	
667	DST	0.003268	
51763	INPP5K	0.003267	
161742	SPRED1	0.003266	
23316	CUX2	0.003264	
221481	ARMC12	0.003264	
400451	FAM174B	0.003264	
305		0.003257	
2897	GRIK1	0.003256	985
81576	CCDC130	0.003256	
286077	FAM83H	0.003254	
2650	GCNT1	0.003249	
7940	LST1	0.003245	
2324	FLT4	0.003244	986
4325	MMP16	0.003227	987
965	CD58	0.003225	
5264	PHYH	0.003224	988
11117	EMILIN1	0.003221	
8270	LAGE3	0.003220	
8997	KALRN	0.003216	
143187	VTI1A	0.003213	
491	ATP2B2	0.003213	
2587	GALR1	0.003209	
134391	GPR151	0.003209	
9121	SLC16A5	0.003207	989
8676	STX11	0.003204	
55190	NUDT11	0.003203	
3594	IL12RB1	0.003202	
5267	SERPINA4	0.003202	
3167	HMX2	0.003200	
6775	STAT4	0.003195	
79947	DHDDS	0.003189	
132320	SCLT1	0.003189	
51691	NAA38	0.003188	
25900	IFFO1	0.003186	
348487	FAM131C	0.003185	
57379	AICDA	0.003178	
6249	CLIP1	0.003177	
114049	WBSCR22	0.003171	
2114	ETS2	0.003165	
9181	ARHGEF2	0.003148	
83480	PUS3	0.003147	
3980	LIG3	0.003143	990
80762	NDFIP1	0.003141	
29920	PYCR2	0.003140	991
22931	RAB18	0.003133	
1763	DNA2	0.003130	
5565	PRKAB2	0.003126	992
731035		0.003125	
92092	ZC3HAV1L	0.003125	
118924	FRA10AC1	0.003124	
83547	RILP	0.003121	
912	CD1D	0.003119	993
9879	DDX46	0.003118	
55300	PI4K2B	0.003116	
3751	KCND2	0.003116	994
7379	UPK2	0.003114	
83986	ITFG3	0.003107	
4149	MAX	0.003107	
132789	GNPDA2	0.003102	
80021	TMEM62	0.003101	
10795	ZNF268	0.003100	
5959	RDH5	0.003098	995
5261	PHKG2	0.003098	
51192	CKLF	0.003098	
51335	NGRN	0.003098	
64222	TOR3A	0.003098	
97	ACYP1	0.003098	
29923	HILPDA	0.003098	
22981	NINL	0.003093	
117144	CATSPER1	0.003089	
93643	TJAP1	0.003088	
84033	OBSCN	0.003086	
4361	MRE11A	0.003084	
4144	MAT2A	0.003082	996
10531	PITRM1	0.003081	
57117	INTS12	0.003073	
7390	UROS	0.003062	
26292	MYCBP	0.003058	
6909	TBX2	0.003058	
199857	ALG14	0.003058	
4711	NDUFB5	0.003055	997
1173	AP2M1	0.003054	
28998	MRPL13	0.003054	
24140	FTSJ1	0.003041	
56899	ANKS1B	0.003037	
51330	TNFRSF12A	0.003036	
115207	KCTD12	0.003034	
59342	SCPEP1	0.003031	998
5636	PRPSAP2	0.003029	
7060	THBS4	0.003026	
54442	KCTD5	0.003025	
84059	GPR98	0.003023	
22884	WDR37	0.003021	
10425	ARIH2	0.003019	
79956	ERMP1	0.003016	
158747	MOSPD2	0.003015	
2832	NPBWR2	0.003006	
84795	PYROXD2	0.003004	
11285	B4GALT7	0.003001	
23061	TBC1D9B	0.003001	
27128	CYTH4	0.003001	
53346	TM6SF1	0.003001	
79864	C11orf63	0.003001	
1215	CMA1	0.002992	999
223	ALDH9A1	0.002985	1000
29969	MDFIC	0.002984	
55454	CSGALNACT2	0.002983	
55635	DEPDC1	0.002983	
3574	IL7	0.002982	
3560	IL2RB	0.002982	1001
391723	HELT	0.002981	
6579	SLCO1A2	0.002981	1002
9240	PNMA1	0.002968	
647150		0.002967	
7015	TERT	0.002965	
79154	DHRS11	0.002962	1003
1846	DUSP4	0.002961	
130940	CCDC148	0.002958	
56242	ZNF253	0.002954	
8419	BFSP2	0.002953	
9227	LRAT	0.002946	1004
7288	TULP2	0.002943	
25874	MPC2	0.002943	
55743	CHFR	0.002939	
55664	CDC37L1	0.002928	
3105	HLA-A	0.002927	
7516	XRCC2	0.002926	
130872	AHSA2	0.002918	
150275	CCDC117	0.002918	
283237	TTC9C	0.002918	
84251	SGIP1	0.002917	
23304	UBR2	0.002916	
5583	PRKCH	0.002915	
7099	TLR4	0.002911	1005
23336	SYNM	0.002893	
81493	SYNC	0.002893	
3682	ITGAE	0.002893	
938		0.002892	
8565	YARS	0.002891	1006
55889	GOLGA6B	0.002884	
3547	IGSF1	0.002882	
6209	RPS15	0.002872	
29886	SNX8	0.002872	
55011	PIH1D1	0.002870	
51110	LACTB2	0.002862	
161	AP2A2	0.002854	
5873	RAB27A	0.002845	
79898	ZNF613	0.002842	
2235	FECH	0.002835	1007
8139	GAN	0.002829	
115004	MB21D1	0.002829	
5438	POLR2I	0.002820	
50999	TMED5	0.002819	
153222	CREBRF	0.002813	
81788	NUAK2	0.002811	
51530	ZC3HC1	0.002808	
3655	ITGA6	0.002803	
4237	MFAP2	0.002802	
1133	CHRM5	0.002798	1008
92906	HNRPLL	0.002791	
6472	SHMT2	0.002789	1009
79621	RNASEH2B	0.002789	
8852	AKAP4	0.002789	
1471	CST3	0.002789	
64837	KLC2	0.002787	
10509	SEMA4B	0.002782	
50944	SHANK1	0.002780	
51377	UCHL5	0.002778	
84757		0.002776	
57827	C6orf47	0.002768	
6906	SERPINA7	0.002766	1010
22882	ZHX2	0.002766	
79872	CBLL1	0.002765	
54869	EPS8L1	0.002764	
120	ADD3	0.002758	
2823	GPM6A	0.002758	
8433	UTF1	0.002756	
563	AZGP1	0.002753	1011
55252	ASXL2	0.002747	
51768	TM7SF3	0.002742	
27246	RNF115	0.002737	
10300	KATNB1	0.002737	
1981	EIF4G1	0.002735	
653773		0.002735	
4610	MYCL1	0.002733	
5716	PSMD10	0.002732	
283742	FAM98B	0.002730	
6568	SLC17A1	0.002730	
55924	FAM212B	0.002729	
1964	EIF1AX	0.002728	
29959	NRBP1	0.002724	
30968	STOML2	0.002717	
10904	BLCAP	0.002716	
23345	SYNE1	0.002706	
378108	TRIM74	0.002701	
170961	ANKRD24	0.002700	
5706	PSMC6	0.002699	
64949	MRPS26	0.002695	
10454	TAB1	0.002687	
11057	ABHD2	0.002683	
54033	RBM11	0.002681	
94121	SYTL4	0.002680	1012
347734	SLC35B2	0.002675	
8877	SPHK1	0.002674	
54867	TMEM214	0.002673	
55859	BEX1	0.002669	
11182	SLC2A6	0.002664	
10175	CNIH	0.002664	
9185	REPS2	0.002657	
5520	PPP2R2A	0.002651	1013
8832	CD84	0.002649	
55869	HDAC8	0.002639	1014
1267	CNP	0.002638	
873	CBR1	0.002635	1015
100133770		0.002632	
51154	MRTO4	0.002628	
57520	HECW2	0.002620	
23404	EXOSC2	0.002617	
114791	TUBGCP5	0.002612	
10783	NEK6	0.002612	
790	CAD	0.002611	1016
4796	TONSL	0.002603	
114548	NLRP3	0.002600	
375	ARF1	0.002596	1017
23551	RASD2	0.002595	
27292	DIMT1	0.002588	
6645	SNTB2	0.002587	
26993	AKAP8L	0.002587	
4036	LRP2	0.002586	1018
55713	ZNF334	0.002584	
23604	DAPK2	0.002582	
6709	SPTAN1	0.002580	
4968	OGG1	0.002574	
648927		0.002567	
6013	RLN1	0.002566	
5710	PSMD4	0.002565	
11113	CIT	0.002565	
89782	LMLN	0.002564	
388	RHOB	0.002564	1019
4356	MPP3	0.002559	
2730	GCLM	0.002554	1020
10078	TSSC4	0.002550	
125476	INO80C	0.002542	
10114	HIPK3	0.002536	
23173	METAP1	0.002533	1021
26519	TIMM10	0.002531	
11170	FAM107A	0.002527	
1368	CPM	0.002527	
6487	ST3GAL3	0.002524	
10758	TRAF3IP2	0.002519	
26994	RNF11	0.002516	
4513	MT-CO2	0.002516	1022
94027	CGB7	0.002509	
9464	HAND2	0.002506	
81848	SPRY4	0.002502	
10594	PRPF8	0.002497	
84733	CBX2	0.002495	
9910	RABGAP1L	0.002492	
11167	FSTL1	0.002490	
23231	SEL1L3	0.002485	
817	CAMK2D	0.002481	1023
5876	RABGGTB	0.002476	1024
10266	RAMP2	0.002472	1025
5660	PSAP	0.002469	1026
7187	TRAF3	0.002468	
5395	PMS2	0.002467	1027
11316	COPE	0.002462	
9615	GDA	0.002460	
728026		0.002449	
5428	POLG	0.002446	
6542	SLC7A2	0.002441	1028
29104	N6AMT1	0.002440	
11222	MRPL3	0.002434	
57510	XPO5	0.002430	
10558	SPTLC1	0.002424	1029
112840	WDR89	0.002423	
50814	NSDHL	0.002422	1030
29107	NXT1	0.002413	
55705	IPO9	0.002412	
6049	RNF6	0.002412	
8417	STX7	0.002406	
5691	PSMB3	0.002399	1031
79152	FA2H	0.002398	
30008	EFEMP2	0.002397	
2525	FUT3	0.002390	
5459	POU4F3	0.002390	
6425	SFRP5	0.002390	
9034	CCRL2	0.002390	
54899	PXK	0.002390	
55022	PID1	0.002390	
57795	FAM5B	0.002390	
80122	MAP3K19	0.002390	
114898	C1QTNF2	0.002390	
128653	C20orf141	0.002390	
161145	TMEM229B	0.002390	
168507	PKD1L1	0.002390	
221178	SPATA13	0.002390	
253769	WDR27	0.002390	
283135		0.002390	
